AAA;BBB;CCC;DDD;EEE;FFF;GGG;HHH;III;JJJ;KKK;LLL;MMM;NNN;OOO;PPP;QQQ;RRR;SSS;TTT;VVV;WWW;XXX;YYY;ZZZ
-0.006377361;-0.001373345;-0.011003435;0.006227264;-0.011566558;0.026018588;-0.008925188;0.011203818;-0.010880077;0.008555867;-0.012835207;0.003515346;-0.006198945;0.010014829;-0.002229843;-0.005759342;-0.007405584;0.015713497;-0.000967087;0.010202934;-0.008188378;0.010643549;-0.005130485;0.012472146;-0.020129619
0.022751348;-0.017570027;-0.036346727;-0.01575461;0.018458615;-0.051492001;0.03382652;-0.036114707;0.021069968;-0.052740078;0.01856837;-0.019623816;0.004554239;-0.045991929;0.021633196;0.017786924;0.011998206;0.001473715;0.024706083;-0.02621904;0.011011504;-0.002468641;0.021540632;0.007656378;0.019534374
0.001383878;0.004898181;-0.029512652;-0.00176879;0.020769062;-0.009706719;0.01077931;-0.013849869;0.009748829;-0.003573479;0.000849045;-0.010771121;0.038483602;-0.00315097;0.010298317;-0.010666616;0.012309024;-0.008790605;0.005142444;-0.010722814;0.012028178;0.005152698;0.00493164;-0.00263584;-0.004840547
-0.012663548;0.015479428;-0.002071213;0.008722733;-0.006265888;0.014321812;-0.00157027;0.006381756;-0.001261133;0.007988385;0.019195869;-0.002354561;0.014540916;0.009460748;-0.001194402;-0.002163015;0.011599263;-0.007869421;-0.0117001;-0.009651302;0.001125995;0.004837911;0.002175742;0.001797058;0.015967698
0.006632005;-0.000515111;-0.01119153;-0.007806033;0.002121148;-0.002095865;0.003472962;-0.004884313;0.003298253;-0.000944154;-0.011304004;-0.012426206;-0.010150059;-0.009847664;0.005329687;-0.023932386;-0.000604297;0.012625229;0.010680591;-0.009065108;-0.000443867;0.002007608;-0.010353;-0.00603258;-0.009201593
-0.014064073;-0.001934229;-0.011750364;0.004982302;-0.009324702;-0.001210037;-0.005775745;0.002812282;-0.002492103;0.008612486;-0.017486792;0.009477895;-0.010336546;0.014577162;-0.004134336;-0.005521164;-0.00574067;0.020081307;-0.001311551;0.007058658;-0.004775704;-0.002709692;-0.00233378;-0.007972378;-0.045560646
-0.001284476;0.003564879;-0.03922703;0.009160886;-0.014629068;0.006131216;-0.014916641;0.009470417;-0.007788288;0.003626869;-0.004464474;0.003828119;0.002564039;0.00252843;0.00718884;0.001828628;-0.006097128;0.045119781;-0.015424641;0.000301313;-0.006418227;0.000551332;-0.008772757;-0.014356814;0.010507037
-0.006558855;0.003681331;-0.059553909;0.001211632;-0.004971615;0.004334689;-0.015367122;0.007813348;-0.000922046;0.00250389;-0.030306659;0.019812417;-0.022395414;0.010438571;-0.01157945;0.014968973;-0.009496507;0.031877796;-0.029264766;0.005258694;-0.001667488;0.000818465;-0.016357292;0.004868669;-0.006211465
0.012048904;-0.010438318;0.00060458;-0.007327819;-0.000631867;-0.009965953;-0.001325011;-0.004132218;-0.001128861;-0.02263027;0.001272929;0.007474748;0.016366142;0.012211609;-0.003012087;-0.014573405;-0.005731735;-0.031957738;-0.00592727;0.002306686;-0.002724432;-0.007914791;-0.0001185;0.007573616;0.015087547
0.001606646;-0.000781989;-0.014095715;0.014717059;-0.010947828;0.001055529;0.010668316;0.008779805;-0.014654894;0.006674049;-0.048165279;0.018544608;-0.007645437;0.01022132;-0.006607386;-0.020766862;-0.009825245;0.024597115;-0.001317892;0.012126475;-0.004391281;0.011260565;0.000672823;0.007385887;-0.008438333
-0.016448292;0.005864793;0.015483656;0.005477254;-0.015841796;0.004965604;-0.017034683;0.005769174;-0.005299872;0.00421027;-0.008376769;-0.001345012;-0.006606013;-0.007810414;-0.008407215;-0.022959871;-0.000277598;0.016565124;-0.002361489;0.003346801;-0.000338337;-0.004315314;-0.009046957;0.009164195;-0.002751944
0.022610042;-0.025193553;0.012627642;-0.012640776;0.005868886;-0.025281321;-0.010941252;-0.004250506;0.020841212;-0.015953033;0.027233786;-0.006917689;-0.004038804;-0.022743055;-9.90E-05;-0.013754086;0.010269324;0.00495827;0.007910145;-0.001273675;0.011002619;-0.008548176;0.015226974;-0.012413085;0.014408105
-0.002100651;-0.007317099;-0.002277527;0.000583794;-0.000331137;-0.003246167;0.005524284;-0.005213261;0.001181134;-0.009410167;0.009072579;0.000446749;-0.00610163;-0.001878061;0.012258314;-0.018959461;-0.000430943;-0.010149643;-0.004188635;-0.002249026;-0.001051775;-0.00180986;-0.001659081;0.02053364;-0.001360887
-0.003976265;-0.003203546;0.035173534;-0.006778902;0.000835548;-0.012995223;-0.011706955;0.004792587;-0.008331526;0.000367302;0.001306996;-0.003488107;0.010181957;0.005722075;-0.000308192;-0.001430457;-0.008549998;-0.00652775;-0.005622672;-0.002121221;-0.002566022;0.00275132;0.000617037;0.017828683;0.008217708
0.01216021;-0.009805057;0.01625158;-0.010824038;-0.000462441;0.004043374;0.010284694;0.004905713;-0.007800637;0.003783754;0.003849132;-0.002258948;-0.016177221;0.010900284;0.012435604;-0.015397143;0.004622014;-0.01917204;0.006280188;-0.000379577;-0.004623408;0.004666659;-0.008137218;0.004737252;0.003787017
0.026932546;-0.024403703;0.033779161;-0.025951048;0.010220296;-0.008242892;0.039231149;-0.044072091;0.001191172;-0.017915548;0.015600396;-0.014272228;0.000199944;-0.017244322;0.018318079;0.002289095;0.02252177;-0.020019414;0.047265511;-0.001726506;0.009182233;-0.006456305;0.01304614;-0.031379254;0.012223738
-0.008940294;0.031809573;-0.005484564;-9.10E-05;0.001935394;-0.019209446;-0.004168388;0.006504163;0.009261384;0.017900032;-0.006571063;-0.007783013;-0.022297602;-0.008461243;-0.014759401;-0.009057374;0.002386056;-0.006176323;-0.002887176;-0.001275156;0.0029739;-0.001477636;0.002396586;0.00077988;-0.013417026
0.019578223;-0.044999147;0.044663392;-0.015330053;0.011662741;-0.04781525;0.027044329;-0.01045027;0.018906421;-0.012409475;0.014386317;-0.008484464;0.011622452;-0.029671128;0.015827487;-0.008852246;0.016531411;0.022209448;0.008889057;-0.011303561;0.009839807;-0.015974464;0.009901499;-0.01832477;0.019919884
-0.018834019;0.005624217;-0.017605172;0.002633165;-0.008674192;-0.009524582;-0.012484332;0.027364787;0.005127109;0.006596667;-0.009989211;0.003036953;-0.014011933;0.009273644;0.005794608;-0.005298462;0.009165068;0.00165213;0.020961191;-0.004940487;0.001691448;0.000640689;-0.003955917;-0.006154867;-0.01702098
-0.027603877;0.011220756;-0.000840671;0.015735747;-0.026184642;0.023590099;-0.001962369;0.008664336;-0.020731131;0.000940709;-0.018866975;0.014093083;-0.031769;0.009233198;-0.007478806;-0.002820301;-0.021017542;0;0.001242027;0.006851885;-0.004151596;0.00181601;-0.011553596;0.009304575;0.012408584
0.010027408;-0.014119186;0.026467756;-0.025283735;0.011137378;-0.016719728;0.012190648;-0.019781394;0.010986987;-0.009250099;0.024145397;-0.026865915;0.010705771;-0.012288337;0.0074947;-0.001843137;0.014395234;-0.003832005;0.015875132;-0.014980737;0.011583305;-0.007771514;0.011760509;-0.057254962;0.004346403
-0.010514859;0.00888383;-0.01658783;-0.007587816;0.002356243;-0.008845326;-0.005033281;0.013966899;0.015437866;0.008748047;-0.014346946;0.024951185;-0.024212886;0.014423001;-0.009726334;0.017790245;-0.004466239;0.002325965;-0.005796373;0.003552545;-0.003296765;0.008776169;-0.006151676;-0.029332576;0.014977527
-0.00559552;-0.002416982;0.002340606;-0.002316829;-0.000723784;0.005836363;0.059792245;0.003760204;-0.012261522;-0.002907885;-0.026763691;0.000189051;-0.001945691;0.013032215;-0.017254252;0.003371936;-0.002961064;0.00063331;-0.04556166;0.004988803;0.003873348;0.003867074;0.00104005;0.007098173;0.001489352
0.011201238;0.00047228;-0.075346496;-0.0045785;-0.009459093;0.003584919;-0.024308712;0.00109943;-0.004230558;-0.004208395;-0.033069995;-0.009168759;-0.008604088;0.004138745;-0.031862863;9.09E-05;-0.012370306;0.030965503;0.011862012;0.00715589;-0.005773276;0.00265344;-0.015015419;0.015544902;0.007401562
0.006925384;-0.009132011;-0.006790241;-0.00469792;-0.004023704;0.004216068;0.009099299;-0.001441279;-0.006576681;-0.012423854;-0.008021251;-0.001466282;-0.003499073;-0.005418775;0.003637801;0.00505135;-0.001852834;0.0131172;-0.00292973;0.001926305;-0.004372708;0.001799735;0.000903449;0.007002607;0.00233042
0.011889976;-0.013380569;0.000970185;-0.003252725;-0.001457925;-0.013138169;0.001093077;-0.005717414;0.001356825;-0.002001115;0.005869303;0.008685906;-0.006435034;0.054704865;0.011214566;-0.001231256;-0.006624043;-0.001338938;-0.022727179;-0.002463462;0.003003761;-0.011611595;0.001706789;-0.004160422;0.001208466
0.002584993;-0.000719911;0.022574527;0.004850261;0.002580404;0.000918198;0.002181991;0.005503249;0.005827495;-0.006518378;0.030039967;-0.010460897;0.013085405;-0.007285288;0.009894632;-0.00189915;0.024331604;-0.014986581;0.008170854;-0.001674461;0.002648728;-0.007274086;0.000629972;-0.019805885;0.014098919
0.009152858;-0.000487187;-0.003117714;-0.001090906;0.005520152;0.032745727;-0.001228622;-0.00860449;-0.028830955;-0.026048852;0.015265691;-0.028482295;0.024991869;-0.003371093;0.008415693;-0.004695039;-0.000468218;-0.029272606;0.015909001;-0.065989064;-0.001849587;0.007209302;-0.005879649;0.003248225;0.018744398
0.015407442;-0.013469305;-0.048431699;-0.017749018;0.003411995;-0.001730144;0.019487205;-0.030464023;-0.000738886;-0.00761001;0.022810563;0.007746167;0.010407298;-0.004331231;0.002891;-0.016737396;0.002818835;-0.023896069;0.001029045;0.012916729;0.003192275;-0.01030772;0.006418162;-0.042641038;0.01731934
0.013462354;-0.011199422;-0.013091981;-0.000854634;0.009699434;-0.010666966;0.013508789;-0.016820123;0.008082365;-0.021172003;-0.002045442;-0.027315861;0.015355014;-0.004197765;0.005872052;0.009433265;-0.002779861;0;0.001573636;0.009154537;0.009260502;0.002871673;0.003970516;0.013906836;-0.005045517
-0.002829441;0.005309587;-0.029634441;0.002844161;-0.001565924;-0.001005123;0.003358326;-0.005192797;-0.011178754;0.007528087;-0.014376647;-0.001319072;-0.013248979;0.01143927;-0.023468732;0.004675551;-0.008598669;0.00992539;0.02371633;-0.000329106;0.004014935;0.001442998;0.006257748;0.000611617;-0.000186778
0.014840445;-0.009380369;0.03309453;-0.022036403;-0.002156756;-0.000897646;0.021896474;-0.004717799;0.003069269;0.003140749;-0.007157041;-0.00791916;-0.003649222;-0.003740098;0.001769387;-0.002728006;0.001200542;0.032057835;0.023835462;-0.001559122;-0.002442623;0;-0.012828199;0.003464375;-0.023614358
-0.005121042;-0.001248128;-0.005066094;0.008034019;-0.00671654;0.014369352;-0.003976288;0.015012233;-0.001172491;0.00646198;-0.01910895;0.017561946;-0.004866137;0.002550595;0.001591275;0.003844755;-0.005418395;0.015046016;-0.002666088;0.001268987;-0.002492372;0.006043923;-0.000437248;0.012024148;0.003863947
0.009067965;-0.0320002;-0.006009234;-0.009727258;0.010871475;-0.043635346;0.024471397;-0.013787519;0.018958705;0.001462998;-0.00184649;0.038278423;0.006642073;-0.066199911;0.007797669;0.000205543;0.000945075;-0.043469911;-0.173640289;-0.00303391;0.006646491;-0.010702766;0.015598147;-0.023295481;0.00526015
-0.066533471;0.012093778;-0.018665038;0.041523228;-0.105729906;0.003229572;0.004608307;0.008540369;-0.015891119;-0.006120984;-0.012176195;-0.020010993;0.039378616;-0.003149799;0.013109573;0.00184213;0.008929349;0.01269536;0.017505712;-0.005729046;0.007157145;-0.000622141;0.006342292;0.000138439;-0.008637301
-0.019512136;0.01406622;-0.020262591;0.009504158;-0.031688564;-0.004178187;-0.007606784;-0.002704951;0.010972731;0.018001868;0.008654817;0.031120424;-0.01342918;0.012985664;-0.01415947;-0.013500239;-0.004372648;-0.00824697;0.000612528;-0.003002459;0.002919516;0.001765843;0.003388829;0.009187306;0.014821203
0.001906252;0.000456914;0.000162877;0.006648079;-0.005025725;0.000475955;-0.004997762;0.00663696;-0.001683216;0.000440351;-0.010571716;0.02394351;-0.007533244;0.00779625;-0.000302988;-0.004027698;0.004035271;0.015819521;-0.002505766;0.010297342;-0.006518943;0.00130421;-0.011584342;0.015133728;-0.007980408
0.009092372;-0.00329857;0.016303693;-0.007717552;0.004938578;-0.005523641;0.003179194;-0.0122762;0.006360992;-0.015518524;0.044272664;-0.039756125;-0.051447425;-0.006848393;0.007429313;-0.017214331;0.018933919;-0.035703865;0.100440639;-0.003418507;0.005778896;0.004421516;0.003003489;-0.004247021;0.013412373
-0.010290442;0.003639575;0.007100728;0.002689555;0.007822142;-0.019662499;0.004738612;-0.002411394;0.013396922;0.001098814;-0.013887139;-0.00776549;-0.017039114;-0.002694779;-0.008074731;-0.003597501;-0.00083326;-0.004934635;0.005624216;0.002681524;-0.002628805;-0.002902882;0.001765003;-0.008421594;0.021434031
0.000711768;-0.01754849;-0.037559722;-0.007846803;0.009316307;0.015355722;-0.00751333;-0.005058932;0.003434379;0.002370645;0.012391185;0.0128484;-0.01903351;0.008495401;-0.003018311;0.013659602;-0.009464874;0.00122646;-0.003458418;-0.011459876;0.000818119;-0.002437762;0.012177885;-0.003452223;-0.00074725
0.002185882;-0.014377175;-0.003318385;-0.009741299;0.006341571;-0.01273565;0.006781052;-0.012859959;0.00411602;0.007622872;-0.004001636;0.000456107;0.008248705;0.003701198;-0.005713303;0.005194818;0.001761837;0.005422146;0.005288109;-0.004362772;0.001667302;-0.009305299;0.000784008;-0.008630112;0.005909759
-0.003024585;0.008720808;0.017713691;-0.000997806;0.010569687;0.008600181;0.004577023;0.004953321;0.003646048;-0.001351811;-0.032150194;-0.005523035;0.000178982;-0.005596713;-0.006228418;-0.005737541;0.005256641;-0.007262707;0.004388252;-0.005926163;0.000371002;-0.005559431;-0.001696132;-0.001021034;-0.0013455
-0.027204863;0.006379278;-0.026084485;0.004591178;-0.005072489;-0.008054089;-0.004853353;-0.001710432;0.005147441;-0.007991022;-0.050019698;-0.009049199;0.024920198;0.001202848;-0.000182749;-0.004233825;0.009681598;-0.000475551;0.004439019;0.002497883;0.004922864;-0.002503133;0.007090274;-0.004037943;-0.006225844
-0.027886882;0.041557551;0.003315113;0.002683763;0.000452244;-0.010526562;0.003474937;0.002540672;0.005413792;0.012896452;-0.019505811;0.000564663;-0.011493679;0.009050813;0.002039066;-0.000374068;-0.019481453;0.001799376;-0.066574311;0.002559046;0.005153377;-0.000593904;-0.002561838;0.000467083;-0.028715504
0.002740292;0.010414465;0.002753875;-0.00377351;0.004785895;-0.087875948;0.000864418;-0.009750511;-0.00228467;-0.00043157;-0.019360418;0.001745421;-0.001975267;0.001955025;-0.004257293;-0.005382855;-0.012145822;-0.005289976;-0.003349738;-0.003189505;-0.002622046;0.010169074;-0.002614029;0.003027292;0.006435344
-0.005410658;0.003917053;-0.023398136;0.014957097;-0.012775279;0.003049792;-0.006150552;0.01856894;-0.013372019;0.004303522;-0.042642678;-0.002227366;-0.020566165;0.009986584;0.000892513;0.011434501;-0.019113308;0.020998094;-0.005206795;0.00608243;-0.008890076;0.002259568;0.00378506;0.012683399;0.000711487
-0.004314449;0.007411814;-0.028106347;0.002286409;0.008175545;-0.010791658;-0.005870612;0.000185722;0.002848418;0.008159014;-0.020921579;0.006421079;-0.014398723;-0.000364898;-0.021388138;0.003924647;0.001098224;0.007802326;-0.035579703;0.001570802;0.001031693;-0.002220338;-0.001024567;-0.001348992;-0.001923388
-0.013963588;0.006325141;-0.001744771;0.008869022;-0.001791914;-0.006102325;-0.012603865;0.005373598;0.007265652;-0.012264743;0.028254289;-0.021533379;0.048359115;-0.004013745;0.038968167;-0.003385861;0.023517423;-0.032931554;0.031171653;-0.017348845;-0.002713387;0.000206631;-0.004566503;-0.003260087;-0.004933663
-0.006394231;0.010046871;-0.017211088;0.003850461;-0.003452301;0.003977542;-0.001968809;0.003536265;-0.007888051;0.008614332;-0.00161074;0.015336236;-0.008842302;0.019575335;-0.013268809;0.002713899;-0.00413634;0.012704484;-0.014900746;0.00744934;-0.003922929;-0.005094916;-0.005642528;-0.00514916;-0.010118344
-0.022174396;0.047232735;-0.045466692;0.0134769;-0.00563972;0.024515433;-0.018554423;0.024064664;-0.005607246;0.107377639;-0.008591058;0.026306799;-0.047671348;0.064257097;-0.031183376;0.006780929;-0.01937611;0.028876379;-0.027070575;0.006411987;-0.007292008;0.021680357;-0.011240955;-0.002247617;-0.007688464
-0.009321024;0.000419187;-0.048520949;0.00925632;-0.019213489;0.009655135;-0.005680834;0.004863609;0.000343114;0.013176188;-0.044922566;-0.004914128;0.02257258;0.009847692;-0.010978976;-0.002388029;-0.011181675;0.00520251;-0.004145437;0.014198293;-0.024603989;0.002755214;-0.014305699;-0.001975143;-0.029536246
0.008591831;0.009554886;-0.0345285;-0.003139194;0.018434869;0;-0.003960955;0.007963354;-0.020516423;0.018326011;-0.017890658;-0.061798542;0.043495035;-0.008474017;0.003620143;0.004114465;0.018114998;-0.041064275;-0.004339316;0.021710174;-0.008161585;0.01516881;-0.001273221;0.02485995;0.00728919
0.015004139;-0.01679353;0.016617866;-0.022096115;0.007980441;-0.013888886;0.006040336;-0.00156719;0.007655539;-0.009463948;0.007835308;-0.005646701;0.004906635;-0.015539718;0.010728431;0.004800852;0.001891106;0.009140028;0.00189717;-0.018407547;0.004060479;0.003341555;0.003749564;0;-0.002132858
-0.003141671;0.009676479;-0.002123282;0.002645328;0.001530964;-0.001986145;0.003339285;-0.051226999;0.030988142;0.002039707;0.008612563;-0.015134314;-0.008620831;-0.008427728;-0.003915884;0.008400639;-0.002220111;0.008596676;0.005853122;0.004651098;0.002184061;-0.009211153;0.007140618;0.002988705;-0.000476127
-0.007312391;0.005553935;-0.032670323;0.011786872;-0.003131021;0.004833553;-0.000599852;0.002097655;-0.007069714;0.02007778;-0.057568971;0.017329378;-0.008071161;0.009758213;0.016758522;0.00956708;-0.008159194;0.022019167;-0.109147259;-0.005053294;-0.000805149;-0.001093543;0.001505373;0.014625633;-0.001054438
-0.010728732;-0.002153865;-0.011761116;-0.000751565;0;-0.009408527;-0.002007656;-0.002380211;0.0035707;0.00120584;0.00908125;0.00772872;-0.00073829;0.004448104;-0.026961872;-0.01166;-0.012749266;-0.013203212;-0.011153708;0.002895153;0.00408687;-0.003262013;0.013533173;-0.01659781;0.004818712
-0.006498199;0.012530051;-0.006709303;0.006932028;0.000619187;-0.008868107;0.000210638;0.003276972;-0.001950698;6.44E-05;0.028159937;-0.009068221;0.027031888;0.005552651;-0.020252992;0.019822123;0.019889104;-0.019665443;0.004868933;0.00383124;-0.001171789;0.002167751;-0.010496615;-0.000975935;-0.001316712
0.003881386;0.003844014;0.006297921;0.000119155;-0.006471195;0.001579256;-0.002294855;-0.000170633;0.001631419;0.005194281;0.010785746;0.006746179;0.000639121;-0.001890555;0.003391975;0.003596082;0.011297673;-0.002717824;0.012979447;-0.003652631;0.001119705;-0.005641322;0.007956152;-0.003120474;-0.00590526
0.00339699;0.000183729;-0.006944804;0.001575803;-0.004911691;0.004028518;-0.002944944;-0.003070148;-0.000319552;0.002470798;-0.010359664;0.001416502;0.012097532;0.001432777;0.011856063;0.000117689;0.014271581;0.005316728;-0.004389974;-0.003260425;-0.003943518;-0.003655466;0.000791113;0.010201254;-0.006384021
0.015551468;-0.010580548;0.011633333;-0.006400143;-0.009540494;0.00958773;0.005303048;-0.002187434;-0.011013906;-0.02159274;0.034986524;-0.008254141;0.041443758;-0.020896858;0.008558282;0.002486489;0.000771525;0.002997655;0.015908553;-0.011030977;-0.003657915;0.001207056;-0.004634163;-0.001611716;0.025795579
0.010279466;-0.018453926;0.009179459;-0.035659563;0.007691777;-0.021637566;0.006628946;-0.018091644;0.00443724;0.004760537;0.001846602;-0.003099296;-0.000519038;-0.002345226;-0.001492502;0.00821777;-0.001522059;-0.013134079;0.000358058;-0.00280383;0.001436415;-0.004218789;0.001557119;0.006495451;0.008374352
-0.004126988;0.006755173;0.017462444;0.007494241;-0.000166072;0.005254978;-0.003581748;0.001975194;-0.006818151;0.009619895;-0.015956408;0.005984449;-0.009882761;0.001991534;-0.007661659;-0.001555946;-0.018420219;-0.005830184;0.013027508;0.013415615;-0.005718815;0.0065323;-0.001590772;-0.008121535;0.004341517
0.009847199;-0.008986708;0.018258132;-0.00629218;0.012501649;-0.001206439;0.025545028;-0.005722723;0.015534885;-0.001130335;-0.00062024;-0.011322987;-0.005603058;-0.023911304;0.012663946;-0.008234832;0.015127736;-0.003563892;0.007151585;0.005693946;0.00934531;-0.002220338;0.010275242;0.002724874;0.003742427
-0.006545903;0.010663068;-0.039320729;0.017221682;-0.021301652;0.024881639;-0.035989228;0.025004168;-0.017895848;0.075122504;-0.051532302;0.010302399;-0.036366118;0.017091413;-0.019735425;-0.011568058;-0.006722863;-0.004666599;-0.029370817;0.009577238;-0.020612504;0.003913969;0.002019164;0.010441114;-0.009347504
-0.002342366;0.005927614;-0.021056189;0.003150892;-0.001001654;0.021083193;-0.015846865;0.012143613;0.000800176;-0.000956782;-0.002622362;0.01584484;-0.010943257;0.001376792;-0.009592859;0.013958513;-0.005558723;0.029942996;-0.00239134;-0.00946712;0.002618434;0.005817111;-0.007909296;0.000313044;-0.009253497
0.006944177;-0.010204993;0.011771491;0.00079113;-0.000223532;-0.016601921;0.021439103;-0.003391573;-0.004292486;-0.005594295;0.019695321;-0.013011089;0.000863766;-0.029025957;-0.01896482;-0.005674755;-8.20E-05;0.008162517;-0.003030061;0.010163132;-0.007690533;0.012273661;-0.019231552;0.011351161;-0.001156599
0.02057929;-0.008673497;0.014988904;-0.007953396;0.016105765;-0.01242554;0.016136765;-0.009535111;-0.001899806;-0.002676704;0.013444569;-0.01031827;0.012647006;-0.006117703;0.021149491;0.003248981;-0.004908447;-0.00758504;0.003511643;-0.004523757;0.009147005;-0.001459617;-0.000164936;-0.004887942;0.011448344
0.004577782;0.007158985;0.007159955;-0.001786506;-0.006469789;0.007536412;0.00460972;-0.00258731;0.001414022;-0.004744081;0.004849134;0.003142644;-0.04189345;-0.000515812;-0.002375642;-0.005336841;-0.000643309;-0.011440422;-0.001851662;0.004518876;-0.003657915;-0.000922749;0.00570361;0.005741271;-0.012785042
-0.01649028;0.021534735;-0.018512289;0.015671673;-0.010721409;0.010135648;0.015262519;0.035383454;-0.007015607;0.00237077;-0.022434019;0.022366798;-0.001476925;0.00727877;-0.019215198;-0.002787124;-0.00810937;0.03408078;-0.01054418;0.003704126;-0.007246531;0.008923087;-0.019865345;0.040049341;-0.008160066
0.025088234;-0.016848315;0.009163105;-0.014725169;0.018134706;-0.001686454;0.012427606;-0.001918259;0.005334822;-0.01144187;-0.005337983;0.01100594;0.007127353;-0.00249201;-0.002983219;-0.012238456;-0.015239061;0.005787134;-0.001583912;-0.021156375;0.011808348;-0.008346204;0.007102323;-0.011037799;0.034929201
-0.000750934;-0.000588392;0.019054745;-0.002838857;-0.000736418;0.006829875;-0.008937827;0.002384756;-0.013805213;-0.000361984;0.007599188;0.005640419;-0.009283427;-0.006635322;-0.001884198;-0.000527321;-0.003195866;0.014047496;-0.016904987;-0.006052929;-0.00421885;0.00635623;-0.000830961;0.007543638;0.004939845
-0.017607647;0.013220759;-0.041194805;0.017939458;-0.011457507;0.00377168;-0.019980564;0.017836283;-0.002335186;0.006191604;-0.066978049;0.000493582;-0.02284618;0.006476048;-0.000105138;-0.022954915;-0.010801212;0.046796049;0.02384034;0.010089748;-0.011863827;0.001655355;-0.001236336;0.040297565;-0.027075695
-0.004255434;0.005893674;-0.000513677;0.007779519;-0.004302937;0.016726257;-0.006942733;0.003959731;-0.006216154;0.010873635;-0.011516668;0.017909722;0.012090711;0.028108392;-0.002407026;-0.00384619;-0.017155115;0.014570032;-0.006327393;0.014987016;-0.00605084;0.010264587;-0.018223355;0.003397946;-0.006507858
-0.006083399;0.025502637;-0.034231354;0.009323467;-0.017831278;0.020114647;-0.028566798;0.012351813;-0.018861617;0.003254035;-0.027073376;0.010117319;0.004103669;0.002293686;-0.011490112;0.000304727;-0.011951623;0.023425751;-0.011934804;0.001513225;-0.007930675;0.003294884;-0.0021546;0.006143392;-0.009751064
-0.000613332;0.003386565;0.00802215;0.00636641;-0.014149717;0.011319911;-0.002294963;0.001885418;-0.011964894;0.004042467;-0.001948529;0.000156853;-0.001031246;-0.005398427;-0.014565901;0.006182706;-0.039742825;0.007070915;-0.007792279;0.006616141;-0.015943775;0.00097355;-0.001944478;0.017162855;-0.02029468
0.002519518;0.006452597;0.002296993;0.001857079;-0.011608341;0.000835535;-0.016272277;0.004582466;-0.017474754;-0.00182077;-0.009005366;0.010918804;-0.023186848;0.00689637;-0.018715269;0.000616469;-0.024521908;0.004079125;-0.000148064;0.010282845;-0.011490324;0.009158768;-0.004987414;0.006110254;-0.003737064
0.000401532;0.005671141;0.009166582;-0.00045508;0.004095464;-0.002667845;0.005223717;-0.002542944;0.003750893;-0.00054552;0.024830692;-0.009966061;-0.001187829;-0.005212812;0.005396753;-0.010946933;0.011216071;-0.0029994;0.008628557;-0.009959427;0.005180239;-0.001792492;0.006478619;0.002932142;0.007051415
-0.001257911;-0.002551406;-0.004396253;0.003134583;-0.002466934;-0.002277906;-0.002639773;0.003313787;-0.000524025;0.004951213;-0.003733454;-0.009364932;-0.007629325;0.003114788;-0.011619788;0.00026734;-0.009599958;-0.004531545;-0.003589198;0.00524524;-0.003168578;0.001361085;-0.002077535;0.001914082;-0.014738813
-0.012560994;0.004827461;0.002066823;0.009046677;-0.003397137;-0.000506268;0.00116849;0.002297085;0.00096855;-0.000484277;0.012088266;-0.023251069;0.004837275;0.002086095;-0.01144603;-0.007535795;0.003086805;-0.004315949;0.006374435;-0.000637422;-0.001950736;0.002587832;0.005667748;0.004505627;-0.00273789
-0.018803663;0.007781536;-0.020928669;0.016786048;-0.007314939;0.010080261;-0.014664837;0.014423213;-0.009940281;0.001819985;-0.053781778;0.010622716;-0.005959543;0.008643032;-0.010433801;0.010268266;-0.009071461;0.002066224;-0.005803565;0.012887322;-0.003345752;-0.002058948;-0.027609278;-0.006490519;-0.008081087
-0.003964722;0.010729765;-0.009899706;0.004900279;-0.002379693;0.009523226;-0.00025412;0.002561941;-0.007150075;-0.001781376;-0.006958047;0.007268539;-0.004339476;0.011426354;-0.000596273;-0.009325435;-0.004124046;0.017130676;-0.000829877;-0.000768875;-0.003051807;0.005842112;-0.006891225;0.008319366;-0.004621313
-0.012044338;0.018195583;-0.018487829;0.010865843;-0.009260999;0.01594055;-0.012984944;0.006442458;-0.009699912;0.004048401;-0.011867893;-0.002721299;-0.000194313;0.011311039;0.014342555;-0.00118074;-0.006182114;0.062139335;0.001570802;0.004238;-0.005952534;0.0020459;-0.010855273;0.00138867;-0.00078416
0.065277302;-0.011425638;0.026684743;-0.012706933;0.013580899;-0.008748622;0.014350645;-0.012193197;0.014803473;-0.008424598;0.005165976;-0.005727325;-0.025098608;-0.010016438;-0.006212094;0.00293999;0.025850817;-0.013302363;-0.001881087;0.001458532;0.001921942;-0.006985551;0.002987106;0.002890968;0.01590976
0.006193724;0.004562689;0.014496179;0.000621789;-0.00559771;0.01461038;-0.002753321;0.002758135;0.005802734;0.00432635;0.008303406;0.014098457;-0.051700526;-0.000657012;-0.004107903;-0.008461487;0.003635964;-0.007802447;-0.009446992;0.014641858;-0.008562785;0.001856461;-0.0049758;0.02102173;-0.041671759
-0.000871949;-0.001580029;0.049793021;-0.001541194;-0.008879242;0.02859391;-0.008056182;0.010916239;-0.010858676;-0.00199873;-0.016665989;0.0366018;-0.006692582;0.00936887;0.007655489;0.001672703;-0.00908061;-0.004121215;-0.010821113;-0.010971539;-0.007478794;0.000913761;0.001874969;0.006460305;0.003691454
