Apple;Google;Microsoft;3M;Abbott;Amazon;IBM;Ebay;Nike;GlaxoSmithKline;J&J;Pfizer;Yahoo;Pepsi
0.015216855;0.017654892;0.029037643;0.025369256;0.012197179;0.020564689;0.025001996;0.029246126;0.014677072;0.014983254;0.009439315;0.014249839;0.017071984;0.00728679
0.000454835;-0.004038625;-0.004096967;0.010227598;0.002617903;0.005315767;0.002317005;-0.000977371;0.002704856;-0.002481693;0;0.001368347;0;0.002811306
0.014930285;0.003831988;0.014266546;0.00583092;0.011049684;-0.001463625;0.003593602;0.003660675;0.011851972;0.00787492;0.002862158;0.009074382;0.018704189;0.009265424
-0.015892803;-0.020802387;-0.02562053;-0.009580632;-0.005997025;-0.009103911;-0.01356917;-0.002927521;-0.010920979;-0.004942652;-0.013749233;-0.001808274;-0.022618089;-0.003813366
0.008698548;-0.005998651;0.0134046;0.018033215;0.007289258;-0.000369593;0.01054114;-0.000488759;0.001301953;0.020288266;0.015335812;0.004064173;0.011049836;0.005130081
-0.006966701;-0.007121332;-0.005477658;-0.006942131;-0.007289258;-0.007839549;-0.007480994;-0.018254134;-0.051293266;-0.005310944;0.021485889;0;-0.008438869;0.002190596
-0.001101744;-0.003642457;0.007183236;0.008439891;0.010189972;-0.001304809;0.010304058;-0.000996239;-0.021757227;0.005310944;0.015396764;0.0165366;0.001302932;0.010448419
0.004538887;0.00971923;0.022912053;0.006655228;0.005776706;0.01802271;0.020294963;0.013366512;0.017148688;-0.005310944;0.008519829;0.002213948;0;0.003027116
0.020088417;0.011168415;-0.006014051;-0.001487886;0.00319491;0.019546655;-0.004076671;0.043778132;-0.003445713;0.008175916;0.004383666;0.000442184;0.008427927;0.001725554
0.002778837;0.01853601;0.028412912;0.005824284;0.002707784;0.006134005;0.003222399;0.023492114;0.001379708;0.011813767;0.006314831;0.003970797;0.010276263;-0.004175372
-0.002847126;-0.006936726;0.0074639;-0.003193422;-0.000795577;-0.004518496;-0.000754288;-0.01272429;-0.003354092;0.001738397;0.004187846;-0.001762848;0.005734326;-0.005787804
-0.013873207;-0.021528451;-0.025873427;-0.009295964;-0.009275862;-0.011046335;-0.02748981;-0.02642284;-0.025419091;-0.008503333;-0.009146192;-0.003092558;-0.014075728;-0.005967618
0.007639495;0.011032137;0.018409527;0.001152328;0.001284764;0.007182724;0.001601685;0.022924294;0.007472497;0.004805623;0.003608454;0.005735732;0.00578222;0.00291541
-0.019655889;-0.019043487;-0.027408021;-0.011350643;-0.003214438;-0.009452152;-0.004346013;-0.02340251;-0.019710107;-0.000653907;-0.001952934;-0.011504596;-0.01095019;-0.001310844
0.002205115;0.007073216;0.00500916;0.003836568;0.003695532;0.02486214;-0.004729636;0.016368484;0.010106747;0.004785761;-0.001203762;-0.001335916;-0.005846071;0.004798279
0.004308595;0.008148291;0.004984227;0.011307424;0.008305581;4.43E-05;0.005455283;-0.004953354;-0.003459466;-0.011787977;0.006303458;0.007547205;0.011014041;0.011680831
-0.009531803;-0.008803805;-0.008655181;0;0.000635952;-0.019287721;-0.008324741;-0.036358935;-0.012513004;-0.011928593;0.001495082;-0.003544532;-0.004520511;-0.002152882
0.02593274;0.027545083;0.022480286;0.027609742;0.024494979;0.031315141;0.021604065;0.029715826;-0.098742631;0.012587116;0.009219337;0.020646417;0.024297871;0.01511516
0.014483614;0.000689321;-0.000981227;-0.00357781;0.002478408;0.004238873;0.001277433;-0.018983966;0.012115859;0.017187435;0.006491643;0;0.000631512;0.001414199
0.011561184;0.012599676;0.006523213;0.004693248;0.003089794;0.000915297;0.000510471;-0.000485392;0.018179333;-0.006709299;0.000588077;-0.005668164;0.008799554;0
0.017414777;0.01366868;-0.001952457;-0.001450293;-0.001234621;-0.010819445;-0.003271819;-0.006574942;0.018831233;-0.00086902;-0.003828631;-0.008783587;-0.00816844;-0.008373057
-0.006678667;-0.016820789;-0.01675191;-0.006496461;0;-0.008891678;-0.020067852;-0.012786012;-0.008933495;0.005418893;-0.002067642;-0.005750912;-0.004426185;0.000712344
0.013133829;5.12E-05;-0.006313395;-0.000337162;0.013194419;0;-0.009132036;0.006659268;-0.012110662;0.007108312;0.002067642;0.004868299;-0.00190295;-0.003280839
-0.009295493;-0.007382071;-0.008704441;-0.008013123;0.000914184;-0.024970381;-0.018142189;-0.02488929;0.011125323;-0.034945639;0.001474245;-0.009314727;0.004434597;-0.001715931
-0.006234362;-0.018232967;-0.014905459;-0.004542904;-0.007489824;-0.005161384;-0.005437256;-0.013957847;0.010569436;0.012150795;0.000294668;-0.004466332;-0.001265022;0.003714204
-0.009191237;-0.001243771;-0.023132398;-0.016527336;-0.000767356;-0.013879798;-0.011728451;0.004589529;-0.004780561;-0.023776256;-0.002802199;0.014663671;-0.006986373;-0.004000563
0.010084217;0.010531938;0.026199362;0.013563334;0.004901347;0.0139714;0.015822595;0.016149683;0.023145454;0.011847663;0.013204447;0.006156528;0.003181676;0.007985298
0.00320167;-0.002779077;0.001699881;0.00580572;0.000458093;-0.010957771;-0.006580402;-0.034376398;-0.010161101;0.006644521;-0.002334803;0.013931441;-0.005734326;-0.0008526
4.94E-05;0.003143287;0.007445009;0.009939149;0.014855736;0.004250009;-0.006188268;0.012102736;-0.002798958;0.003085742;0.008002997;0.02096342;-0.003200003;-0.000284276
-0.001120941;0.006963376;0.02628669;0.021018288;-0.008006909;0.002486226;0.024739127;0.034958872;0.019958985;0.013117853;0.005348036;0.00211457;0.006389798;0.000710611
0.013207024;0.020957914;0.007198951;-0.000440297;-0.00197357;0.039226005;0.036970743;0.082738772;0.006635498;0.014019382;0.002303759;0.005477115;0.001909005;0.000568196
-0.016445183;0.02950682;-0.018095542;-0.009291119;-0.011309881;0.0093298;-0.014905245;0.020270988;-0.023150656;-0.009252374;-0.013028587;-0.004210448;0.012006463;-0.006553649
-0.000778102;0.007648874;-0.028284713;-0.007025365;-0.006476605;-0.010037496;-0.008453374;-0.013694186;-0.002474094;-0.017884861;-0.007605653;-0.004228378;-0.010101096;-0.008901753
-0.004830932;-0.01298378;-0.00444981;-0.012612814;-0.010888312;-0.013228128;-0.002571064;-0.016408846;0.001184016;-0.014184635;-0.011221187;-0.009365799;-0.021161418;-0.007963482
-0.044143891;0.000690981;-0.011038401;0.005763076;0.002811405;-0.027223341;0.003880273;-0.007611639;0.005899121;-0.012126828;0.002669056;-0.002140827;0.004526358;0.021713441
-0.000156523;0.008793652;0.011381395;0.020520359;0.008231629;0.013545222;0.014908179;0.013796609;0.032303297;0.01435655;0.017759314;0.006834713;0.019169916;0.01300185
0.017723935;0.034609977;0.020367303;0.012287626;0.026558286;0.075736494;0.012502095;0.032133919;0.004648498;0.018098022;0.011283195;0.014370492;0.019430319;0.014497062
0.016726554;-0.00419807;-0.004040443;-0.004699719;0.003158183;-0.0051964;0.001475534;0.008368272;-0.01223575;0.006974745;-0.001007412;-0.005048433;-0.008102319;0.006758153
0.026092214;0.001059035;-0.005752004;-0.000547871;-0.004363776;-0.011887879;-0.003565414;-0.02892304;-0.0264286;-0.000869209;-0.003317173;0.013822293;-0.008799554;-0.000274911
-0.006488351;-0.000458203;-0.00203801;-0.000328959;-0.003172016;-0.005199982;-0.004090419;-0.009298219;-0.003756355;0.004987542;0.002308746;-0.004168409;0.00942514;-0.004547668
0.001613694;-0.006231074;-0.007508533;-0.012356678;0.003624184;-0.005530358;-0.003747129;-0.00273783;-0.004958499;0.001297039;-0.01349509;-0.000835813;-0.015123162;-0.008321809
0.01293046;0.019810418;0.019002913;0.01782416;0.003761416;0.017862998;0.020714826;0.016540561;0.021699307;0.008389831;0.00974066;0.014938078;0.013871597;0.014792555
0.011064087;0.002320603;0.006700226;-0.003167421;-0.003309106;-0.00417945;0.001208171;0.006049061;0.009995317;0.011713476;-0.004059255;-0.000824104;0.004373703;-0.00536637
-0.002637777;-0.003553175;0.01029735;0.003167421;-0.005136194;0.010923466;0.005869229;0.018588785;0.00678182;-0.001271229;-0.008021556;-0.021667514;0.011159322;-0.002624882
-0.001692515;0.002634872;0.002310613;-0.00076365;-0.001970623;-0.009258116;-0.004511708;-0.014798813;-0.002811435;0.000212019;0.000878176;0.003783902;-0.003087313;0.003865792
0.001402526;0.000186856;0.005589362;-0.000436644;-0.002735044;-0.001366267;-0.003069576;-0.015020998;-0.008797753;-0.010440086;-0.000438984;0.001677191;-0.009944147;-0.005942952
0.001561471;-0.000545025;-0.002626397;0.007613752;0.005916672;-0.005612568;0.004375029;-0.006344843;-0.005908416;0.003207551;0.004672891;0.00292826;-0.055212995;-0.000138657
0.013262163;0.027666688;-0.000986713;0.001191196;-0.001816898;-0.00133278;-0.001405966;0.029786034;0.014184614;-0.006210556;-0.002625822;-0.00923221;-0.008617886;-0.001942812
0.002678988;0.013020781;-0.008592254;-0.001082826;0.002724111;0.003221445;-0.003624479;0.000882289;-0.009855332;0.002574535;0.002625822;0.010901618;-0.019496416;0.003466689
-0.001362428;-0.001676437;0.002320638;0.00259682;0.003771061;0.017977136;0.000554594;-0.008412735;-0.007296632;0.002140455;-0.004233907;0.002499002;0.002034589;0.005246526
0.008696651;0.007952868;0.019023203;0.012883977;0.000150275;0.017245787;0.012223387;0.017847824;0.005925922;-0.001926164;-0.002197013;-0.000832335;0.015462493;0.01313287
0.018327406;0.00632586;0.003891023;0.005319728;-0.007706611;-0.001574433;0.001890291;0.023311999;0.015494479;-0.007526065;-0.005882282;-0.00962145;0.002664892;-0.002585604
0.025952168;-0.002365628;-0.005191446;-0.003720825;-0.002886674;-0.003405851;-0.003584595;-0.010078332;-0.005103432;-0.001944475;-0.001476104;0.005031415;-0.004668231;-0.000817844
-0.013760384;-0.008966306;0.001949919;-0.007268872;-0.00656329;-0.003751605;-0.009269795;-0.011924261;0.000834996;-0.003683289;0.001181016;-0.009243721;0.000668226;-0.004373384
0.019337493;0.011391013;-0.008477325;-0.005702302;0.003668549;0.015128292;-0.007072492;0.024772404;-0.000834996;-0.00456868;-0.000442692;0.00042203;-0.003345604;-0.001645004
-0.009372929;-0.000561338;-0.009210624;-0.007581505;-0.003209405;-0.007846454;-0.007889101;-0.004050704;-0.003346933;0.005219607;-0.000147642;0.001686299;-0.003356834;-0.00316036
0.000889954;0.002700274;0.009865223;0.00919869;0.007776322;0.018647634;0.0105219;0.006176018;0.014664129;0.007348229;-0.002068864;0.011309021;0.003356834;0.005489912
0.018612818;-0.01396323;0.00424497;-0.002588784;-0.001824113;-0.007433792;-0.010572975;-0.002550916;-0.004449291;0.001076143;-0.001628544;-0.005010491;-0.00470273;0.00150448
-0.00130319;0.011927696;-0.001957013;-0.003136927;0.000151936;0.0089383;-0.004199141;-0.000851853;0.02498853;-0.013425992;0.000296356;-0.001675702;-0.008792752;-0.000683505
-0.001972924;0.015762844;0.000652774;0.001407427;-0.001827184;0.004095434;0.001077097;0.011649078;-0.001822242;-0.003494216;-0.002075905;0.004601514;0.008119124;-0.00466079
-0.014357115;-0.009242994;-0.010825102;-0.007275107;-0.003205914;-0.003648579;-0.008804315;-0.019992222;-0.009570446;-0.003506469;-0.002377828;-0.005020889;-0.011521646;-0.008278179
0.002061558;0.004989804;0.016356269;0.009112625;0.002138356;0.00829143;0.007624636;0.019570929;-0.00399774;-0.001318036;0.003267992;0.000838616;-0.001364257;0.003457579
0.014520362;-0.005929137;-0.014050256;-0.009984867;-0.001221299;-0.001572101;-0.001592301;-0.0023199;-0.001027633;-0.007502241;-0.002524287;-0.003358525;0.016249511;0.000690125
-0.007047271;-0.000469953;0;0.000763234;0.004420375;-0.006719329;0.002566868;-0.004232;0.000924886;0.003316686;0.000148591;0.005869996;0.013342426;-0.013053955
0.008971435;0.027071741;0.031100693;0.016538225;0.017638295;0.020740309;0.020602611;0.036435801;0.021442832;0.012286289;0.008437605;0.017406158;0.001324504;0.008490565
0.006147208;0.009604853;-0.012841236;-0.004943578;-0.003443012;0.030402756;0.002006995;0.006724447;-0.001710672;-0.01582455;0.000589464;-0.004116926;0.007253576;-0.000693296
-0.0263569;-0.00764797;-0.007459156;-0.023435614;0.007469373;-0.007942311;0.00724187;-0.01452418;0.007525245;0.00331753;0.004409871;-0.005792321;-0.007253576;-0.003612648
-0.003249315;-0.012319266;0.002276119;0.005499354;0.002081493;-0.00553866;0.011479058;-0.004129574;-0.003605061;0.01250702;0.000293254;0.002900354;0.003303604;-0.003625635
0.01383085;-0.001894259;-0.000324834;-0.003956484;0.007546081;-0.000156437;0.002456762;-0.007059809;0.011570008;0.001742876;-0.000733333;-0.004145943;0.015707129;-0.021463744
0.019501338;0.021705666;0.005184717;0.013671127;0.020860071;0.017873138;0.012630295;0.018375638;-0.016397079;0.016408011;0.01225035;0.007450366;0.012903405;0.011636275
0.012079379;0.005142353;0.008688647;0.020641509;-0.01454139;0.00395007;0.002178266;0.02205447;-0.02614526;-0.017279025;-0.00756583;-0.018731079;0.010838487;-0.005943105
0.01222106;0.000422562;0;-0.002130423;0.012373673;-0.012594728;0.001642652;0.010154353;0.013668596;0.014706147;-0.003218274;0.009201278;-0.005723386;-0.000993965
0.003039165;0.011622718;-0.000961661;-0.00373911;-0.003042923;0.00290276;-0.000386205;-0.010354534;-0.002555063;0.011314007;0.004386016;-0.000416406;0.014561827;0.00481866
0.000270678;0.012754501;-0.004178087;0.00213832;0.006364861;0.011260012;-0.003095596;0.008570078;-0.000614157;-0.008312954;0.000729056;0.006227963;-0.003147626;0.001695084
-0.004854413;0.00085186;0.012800239;-0.000534106;0.007327084;-0.003330191;-0.001211798;-0.006170956;-0.009671883;-0.003001053;0.004363701;0.010294511;-0.004423388;0.005489492
0.001987421;0.008029539;-0.008301452;-0.003961705;-0.003441317;-0.012888953;-0.000970482;-0.012255342;-0.002070007;0.003642948;0.002319456;0.004496227;-0.003171585;-0.00973271
-0.013372989;0.02075078;-0.013232402;0.005563339;-0.000143662;-0.010424277;-0.003355478;-0.003239464;-0.012510557;0.003416617;-0.000869158;0.009336378;0.016383479;0.00212381
-0.025288495;-0.000293617;-0.012751587;-0.009648456;-0.000574796;-0.009226087;-0.001511186;-0.026301208;-0.002520989;0.002979972;0.00462696;0.003629768;-0.020202707;-0.004962775
-0.012489753;0.005723424;-0.007265521;-0.002588784;-0.005477188;-0.01111281;-0.0047924;-0.010254313;0.004302845;-0.010683863;-0.00462696;-0.000402658;-0.00447428;0.00099453
0.023974447;0.004026573;-0.00033151;0.002481033;0.001877238;0.027339427;0.009319206;0.032694844;0.005326682;0.004714989;0.000144946;0.005221904;0.02717393;0.003119257
-0.021092102;-0.002647285;-0.013351333;-0.00431875;-0.011024272;-0.008886121;0.007451133;-0.015386497;-0.011419075;-0.011396704;-0.001450087;-0.004416751;-0.003747724;0.001838598
-0.011624838;0.009602514;-0.009113987;0.009369548;0.00755587;-0.009124595;0.014452798;-0.002898615;0.006720586;0.003454235;0.003187383;0.007616834;-0.009431066;-0.001697002
0.002907536;-0.006307733;0.005748114;0.002676231;-0.007847686;-0.005610683;-0.002997813;0.003518663;-0.006299296;0.010291664;-0.002462135;0.003189795;0.006924799;-0.000424704
0.015216825;0.007252487;0.006720489;0.00256244;0.018646089;0.021006821;0.003187818;0.003917894;-0.012185518;0.000639706;0.000579893;0.007930216;0.016796601;0.001132097
-0.006949381;0.007252275;0.00567709;0.006907216;0.013512786;0.017622807;-0.000570188;0.018352881;0.022036803;0.011445674;0.003905364;0.001184133;0.003694647;0.002401725
-0.021541078;-0.000520925;-0.006012075;0.00559692;0.011658406;-0.007553279;0.00095015;-0.015475814;-0.007011676;-0.001476326;0.00547086;0.006683728;-0.01112496;0.003240054
-0.022344329;-0.012861631;-0.002347779;0.004308355;-0.004057799;0.002125271;-0.003663043;-0.016761842;-0.002418412;-0.009330051;-0.00301963;-0.004713284;-0.003735932;0.001265079
-0.003642017;-0.018310226;-0.016932338;-0.015107793;-0.005906561;-0.031766096;-0.008760028;-0.036120371;-0.005383398;-0.016323365;-0.014944028;-0.003549639;-0.011292529;-0.001124399
0.007926327;0.000631386;-0.010298786;-0.00705059;-0.007503206;-0.024076178;-0.010487991;0.011615511;-0.00275572;-0.003253468;-0.00278128;-0.005944103;-0.001262626;-0.011598433
-0.020189673;0.009251164;-0.001035698;-0.004835827;-0.01359205;-0.003147951;-0.000291618;0.015491132;0.007191243;-0.006538798;-0.003671346;-0.00159105;0.005669307;-0.006709054
0.002560045;-0.008995958;0.008598505;-0.000862183;-0.002019008;-0.007645234;0.009865676;0.007551809;-0.005070833;0.002184404;0;0;-0.002515725;0.003288814
0.007987571;-0.005074955;0.010560445;0.000431185;0.039204236;0.007481401;0.005423141;-0.009448806;0.012524534;0.008906325;0.00922606;0.017755408;-0.012674441;0.004131255
0.023402234;0.005007827;-0.000677966;0.015399748;0.0011096;-0.000983328;0.009858899;0.017566386;0.016904701;0.009041999;0.013753456;0.008954664;0.015190165;-0.000568729
-0.008003728;0.014385076;0.003385244;0.006136234;-0.043784;0.014447896;-0.050395693;-0.000829573;0.00338794;-0.011207036;0.020633916;0.001549226;0.010621781;-0.002849076
-0.018743933;-0.083454675;-0.003046203;-0.000738591;-0.035381054;-0.010724395;-0.028667995;0.05312773;0;-0.008706999;0.021182467;0.007710177;-0.005609239;0.009371132
-0.036704892;-0.019190204;-0.029585956;-0.019182131;-0.007380039;-0.020006879;-0.008240704;-0.017063946;-0.011545361;-0.009004123;-0.009142549;-0.010810955;-0.010050336;-0.012514455
0.038899612;-0.004586675;-0.022599797;-0.00442124;-0.005153017;-0.026258425;0.00536412;0.003595709;-0.020636505;-0.000441328;-0.001113924;-0.00623055;-0.004428985;-0.004014904
-0.033144243;0.002472342;0.001784086;-0.041934821;-0.006861342;0.002264518;-0.016336388;-0.01608085;-0.01772607;-0.011319664;-0.012476506;-0.016145221;0.055501296;-0.015638909
0.005641397;-0.004493012;-0.005361907;-0.003839255;0.003055321;-0.025152549;-0.002775084;-0.009569329;0.000753853;0.009110162;-0.00211821;0.004752405;-0.007224655;-0.001752776
-0.011888874;0.000678891;-0.000717139;-0.006583463;0.003349862;-0.024679514;0.004603508;-0.011109001;-0.017155698;0.00419387;0.005638597;0.011783404;0.003618942;0.007138161
-0.009130367;-0.003858304;0.01176694;0.002502288;-0.004571093;0.066465636;0.008678299;0.023915275;-0.001753766;-0.001102017;-0.003379291;-0.00705336;0.010778547;0.001305636
-0.014475097;0.007598942;0.011630158;-0.004896679;0.000305574;-0.022712355;0.006498192;-0.025571611;0.00252008;-0.009972293;-0.001129015;-0.022267281;0.002973478;0.00376205
0.002047224;0.010658823;0.033761353;0.018660446;-0.000763666;-0.003225601;0.013378442;0.019697027;0.042527708;-0.000891288;0.009556003;-0.012950485;0.006510884;0.002884398
-0.033650707;0.000479863;-0.000677736;-0.003142175;-0.007514726;0.001205438;-0.019049176;-0.010826396;-0.008531275;-0.02665622;-0.008426988;0;0.009395254;-0.005632176
0.013466464;-0.007236243;0.004397064;0.007056052;0.001230617;0.008184316;0.003663889;0.013464035;0.00758698;0.013190958;-0.0015527;0.001221291;0.015081491;-0.000724419
-0.003032246;-0.001817251;0.007732498;0.013964574;-0.003388086;0.013689828;0.004778961;0.002832924;0.009091395;0.010115878;0.003102978;0.005274875;0.005167855;0.005059613
-0.043570845;-0.021649154;-0.026469173;-0.016422961;-0.004638948;-0.023424264;-0.02024771;-0.022270775;-0.015515512;-0.008309964;-0.00948017;-0.022095785;-0.004017222;-0.00520458
-0.036965236;-0.022480655;-0.009328138;-0.009329512;-0.016250575;-0.020505244;-0.005560514;-0.011010831;-0.029920209;-0.015225882;-0.009857841;-0.000413822;-0.008663006;-0.002903137
0.017164742;0.016330983;0.000693997;0.002931836;0.021197822;-0.004584975;-0.002422748;-0.002928935;0.004886767;-0.002751641;0.003153687;0.000413822;0.00115942;0.000871796
-0.007762298;0.004319318;-0.021385601;0.004157565;0.000462787;0.000706758;-0.00205864;-0.005462136;-0.000216652;-0.012012157;-0.002723083;-0.002485461;0.014380461;-0.003491885
0.000128973;-0.010340169;-0.040866255;-0.001121934;-0.002933467;0.000573885;-0.004926212;0.005671751;-0.008924744;-0.00512578;-0.002442677;-0.002491779;0.019231362;-0.000437335
-0.011150542;-0.00991161;-0.009271344;-0.020069884;-0.014639662;-0.016238857;-0.015033919;-0.026962763;-0.00955687;-0.021485869;-0.003458787;-0.010029336;-0.001121076;-0.00599642
-0.021196122;-0.008139724;-0.006728997;0.008099046;-0.008507952;-0.010596384;0.001831167;0.001075385;0.002535459;0.000477118;-0.002891386;-0.00631976;0.00335941;0.0002934
0.003911561;-0.000123622;-0.005265149;0.005438525;-0.005076269;0.020770951;0.005847791;0.015781924;0.019191452;0.001430322;0.001735889;0.0084176;-0.00167821;0.001758184
0.069626897;0.031978047;0.007887365;0.01201789;0.000636169;0.01969559;0.018076794;0.013868725;0.03949488;0.009719147;0.000866773;0.011666716;0.027610808;0.006856851
-0.008556521;0.002630425;-0.00074854;-0.006159413;0.0025394;0.017562824;-0.006059874;0.007070065;-0.007398554;0.00070744;0.006046635;0.005782833;-0.006557455;0.001888373
0.00140749;-0.006138428;0.008945345;-0.000899022;0.003955424;0.018016214;0.005744547;0.007637647;-0.000104628;0.003294967;-0.001148959;0.002878842;0.00873368;0.005787804
0.017296603;0.003148813;0.027449115;0.014953933;0.017841115;0.007742107;0.01667667;0.007783653;0.011957533;0.014230895;-0.000431161;0.00736505;0.009196711;0.012616712
0.031061123;-0.010262554;-0.011254503;-0.002106815;-0.001707756;0.015470795;-0.003157598;0.047613894;0.009361768;-0.010244514;-0.006779716;-0.001632028;0.010179568;-0.002710637
-0.008089928;0.014356098;-0.011382499;0.002439048;-0.004672166;-0.000903458;-0.008591389;-0.0048757;-0.006678013;0;-0.00406089;-0.009848254;0.009021022;0.001570209
-0.003151422;0.019138517;0.010286681;0.006841806;0.0079298;0.01512743;0.003914308;0.006236621;0.021618003;0.005833642;0.006951556;0.017171313;-0.001057083;0.003417304
0.010952869;0.011951677;-0.015098795;-0.00308402;0.00786712;0.016694488;-0.00234673;0.0140834;-0.001615306;0.009724596;-0.001010757;0.007269822;-0.00211747;-0.000568747
-0.006946815;0.00932199;-0.012320484;0.003303913;-0.001229875;0.003099418;-0.007651987;0.011807393;-0.015169524;-0.009026887;0.007340832;0.006817752;-0.005313562;-0.001423271
0.001553662;-0.004477539;-0.007163122;-0.007172378;-0.010983244;-0.006847437;-0.003109005;-0.014877272;0.000820293;0.006720012;-0.001147955;0.002793855;-0.011790115;-0.004854321
-0.017796843;-0.006088229;-0.00227269;-0.001995345;0.001554229;0.008591608;-0.000633486;-0.000961261;0.001126876;0.006904493;0.003010525;0.003183449;0.02027823;-0.000143162
-0.066521267;-0.004656041;0.0113123;0.007076533;0.002326847;0.005805138;-0.003756556;0.000576887;0.000102401;-0.001836502;0.001573339;0.018500784;-0.002115337;-0.002149489
0.015561516;0.004800717;0.002247192;0.00209119;0.000619502;-0.002325951;0.005550447;-0.000576887;0.007547185;-0.001379651;0.001142723;-0.001170654;0.016277703;0.004437108
-0.025897032;-0.01006306;-0.010152409;0.006138406;0.014603303;-0.000394722;0.011791045;-0.004820216;0.001725781;-0.00322653;0.00569388;-0.001954349;0;0.003421803
-0.006453103;0.001766936;0.017978087;0.003926289;-0.003056723;-0.021955217;0.003484404;-0.011077832;-0.005186303;0.014893184;0.00212692;-0.005885793;0.011907932;-0.000711939
0.021602651;0.016581396;0.014006827;0.019510152;0.012776094;0.011716211;0.00816923;0.015898048;0.01346926;0.009055937;0.007057193;0.009010796;0.004621318;0.002986549
-0.004424363;0.000975345;-0.002932553;-0.005995703;-0.002420975;0.004259109;-0.006457468;-0.002503632;-0.002114768;-0.003612558;-0.001970985;-0.005083061;-0.007198026;-0.002559364
-0.017423666;0.007341501;-0.004783781;-0.006680372;-0.010507925;-0.002027774;-0.004987759;-0.016330029;-0.019030697;-0.006125941;-0.002963787;-0.007081068;-0.001549135;-0.000427184
-0.038293056;-0.001053645;-0.011127785;-0.002381222;0.000459081;-0.008232794;-0.001198749;-0.013020543;-0.004324533;0.004088128;-0.000848388;-0.005939435;0.014875833;-0.000712332
0.017577387;0.026457586;0.010758813;0.008094589;-0.002297973;0.018567272;0.009652885;0.018688457;0.011082658;0;0.003530329;0.00712314;0.002542691;0.002988674
0.028632351;0.000402208;0.016831682;0.008775731;0.011133932;0.025435949;0.010634335;0.011625785;0.00944601;0.000226674;0.000140884;0.010980424;-0.003561438;0.002271058
-0.014318214;-0.001332165;-0.009112511;-0.00888325;-0.008989084;-0.009298102;-0.003122044;-0.011041255;-0.011591376;-0.007049512;-0.00452042;-0.011374863;-0.001019939;-0.009258695
-0.008740125;0.003119622;0.013457232;0.011862282;0.003208853;0.013513498;-0.001590345;0.015462233;0.012399803;0.0040993;0.001697596;0.003150849;0.004581377;0.003286009
-0.004610697;-0.009360393;-0.008343926;-0.011002611;0.007598843;-0.017669481;-0.006955416;-0.015267531;0.059792409;-0.007986306;-0.006807614;-0.013858864;-0.017418524;-0.006869986
0.001616097;-0.008602788;-0.014309619;0.000966278;-0.008819894;0.006594981;-0.005287473;-0.005271808;0.004746093;0;-0.00356405;0;0.015384919;-0.002876415
-0.013879819;-0.000888311;-0.007418357;-0.001288543;-0.006282168;-0.039393916;-0.002341601;-0.016581568;-0.721382937;-0.00413226;0.002139968;0.006359322;-0.004079557;-0.008534138
0.004007594;-0.003646247;0.003716021;-0.004630895;-0.000153747;-0.00128791;0.003951599;0.000994728;0.008342196;0.000229994;-0.001140767;-0.003969874;0.001531785;-0.00247252
-0.01067698;-0.008931271;-0.015324539;-0.009326605;-0.009731961;-0.012685351;-0.015057559;-0.009590403;-0.014988037;-0.005766364;-0.008741089;-0.009994087;-0.005115101;-0.009510658
0.043356527;0.010473368;0.00600828;0.011590868;0.016625904;0.022942251;0.009019941;0.023609825;0.011892059;0.005536369;0.008883781;0.00760464;0.020305266;0.006009589
0.031190071;0.02218693;0.033502195;0.02057314;-0.714752136;0.025346719;0.024749925;0.049536832;0.004640418;0.015068778;0.010500991;0.032558279;0.009004563;0.013066417
-0.012702571;0.000580578;-0.013486663;-0.001161267;0.037358938;0.004536788;-0.005515575;-0.021502111;0.010171837;-0.003404861;-0.001412601;-0.002318394;-0.015052918;0.000432605
-0.028249936;0.01956766;-0.018892949;0.007366956;-0.006029563;0.002588657;-0.0065766;0.00627192;0.009691325;0.006346304;0.011385392;0.004246252;0.004036332;0.001440686
-0.005899703;-0.004372828;-0.001871571;0.001257414;0.00813135;0.035294872;-0.004391328;0.013736241;0.001511678;0.000225957;-0.002098651;0.000770158;-0.023434643;-0.000144007
0.002687772;-0.001975487;-0.005259291;0.000104738;0.000299835;-0.007778014;-0.001398948;-0.015632695;-0.010630263;0;0.000140074;0.001538462;0.013313049;0.003019296
-0.015752312;0.006551521;0.005633893;0.009483725;0.006575099;-0.000112624;-0.002855673;0.00151747;0.000953724;0.000225839;0.00447114;0.017146505;-0.017445286;0.005011795
0.012319801;0.004541803;-0.009029482;0.004966332;0.008306129;-0.003799248;0.002907572;0.004538548;0.001904724;0.004731405;0.006392448;0.010896257;-0.017228304;0.011362088
-0.006150474;-0.002011517;0.013886544;-0.006315702;-0.014281677;0.009751075;0.008106785;0.013121182;0.010411812;0.001123195;0.002213866;-0.00900907;0.015674354;0.000988059
-0.036303601;-0.022881731;0.002233769;0.008274799;-0.000299655;0.017719253;-0.009455735;-0.009730691;0.001693499;-0.006306395;0.002898353;0.008261406;0.007231385;0.005767815
-0.03205799;0.00232021;0.011830083;0.002160818;-0.010244169;-0.003048006;-0.000623156;-0.01267874;0.00842465;-0.007256245;-0.002621888;-0.004497721;0.004621318;0.004338967
0.040670453;-0.01352692;-0.006267228;0.003181254;-0.00973833;-0.010983233;0.000467402;0.007399768;0.001676465;-0.000227586;0.002897539;-0.000375728;0.027786582;-0.001677314
